course_id,instructor_id,room_id,timeslot_id,course_name,room_number,day,time
5,fc70f172-e0d8-4202-a83b-a8d6cc75de10,11,94,Visionary leadingedge alliance,203,Tuesday,17:00
5,fe8c95dc-f314-472c-a317-83d7bb76fbc9,9,43,Visionary leadingedge alliance,627,Wednesday,11:00
6,0be1929c-a780-4078-9e98-6df4cf99c936,15,52,Programmable secondary pricing structure,663,Wednesday,13:00
6,0eb47436-5e7e-4cba-99f5-fad4a55378c2,14,51,Programmable secondary pricing structure,836,Thursday,13:00
6,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,11,70,Programmable secondary pricing structure,203,Friday,16:00
6,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,25,99,Programmable secondary pricing structure,773,Wednesday,18:00
6,1a544d73-a68c-4d6c-8d83-98d999716ab5,17,43,Programmable secondary pricing structure,403,Wednesday,11:00
6,2086fb93-7036-4127-b46f-14b11794fd56,25,98,Programmable secondary pricing structure,773,Wednesday,08:00
6,21f1397e-1a61-401a-bc67-1e74523bf8d8,14,88,Programmable secondary pricing structure,836,Thursday,09:00
6,295c30fe-615a-4769-bade-21c7e3e975a9,28,34,Programmable secondary pricing structure,707,Wednesday,13:00
6,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,3,92,Programmable secondary pricing structure,710,Tuesday,11:00
6,2f638a13-eb24-4d61-ad54-7aaf0b822823,27,62,Programmable secondary pricing structure,716,Friday,10:00
6,309c4ad8-2776-4955-b1b5-8ab5409090ad,2,38,Programmable secondary pricing structure,144,Thursday,16:00
6,449de61b-f2b5-406f-8445-17b960996d0a,18,45,Programmable secondary pricing structure,198,Thursday,17:00
6,55a493f1-a88a-4fe2-b666-b93388223926,11,66,Programmable secondary pricing structure,203,Monday,16:00
6,57a87455-1a19-4d48-90c9-bd9040670f85,13,94,Programmable secondary pricing structure,727,Tuesday,17:00
6,5922b91c-31eb-443e-b15f-acbae8cf8831,11,55,Programmable secondary pricing structure,203,Wednesday,16:00
6,59424c88-808c-4285-b95a-607928e016a1,6,97,Programmable secondary pricing structure,231,Friday,15:00
6,61b6a185-51b2-47f0-bfa2-7c6615e9e145,5,95,Programmable secondary pricing structure,747,Friday,12:00
6,6ddac491-3bfa-420a-8098-f3c741f530b6,27,61,Programmable secondary pricing structure,716,Friday,15:00
6,72d8246e-bd38-49b2-88c7-96f11c51f1fb,3,63,Programmable secondary pricing structure,710,Friday,17:00
6,79463069-f838-4edd-9438-cdc4c95e75a2,25,24,Programmable secondary pricing structure,773,Tuesday,10:00
6,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,23,16,Programmable secondary pricing structure,600,Thursday,08:00
6,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,10,28,Programmable secondary pricing structure,834,Monday,10:00
6,80dad91e-02f0-4182-ae63-9bfe710a66b9,1,41,Programmable secondary pricing structure,305,Tuesday,17:00
6,8913dd3b-624d-4610-837e-ca0063075e6b,17,62,Programmable secondary pricing structure,403,Friday,10:00
6,8eb8ab26-579c-4927-8866-9f0cfb37824a,12,49,Programmable secondary pricing structure,524,Friday,15:00
6,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,24,58,Programmable secondary pricing structure,860,Monday,11:00
6,a12b297c-6ca7-436c-8318-08b5a05e1eea,12,43,Programmable secondary pricing structure,524,Wednesday,11:00
6,aec9a7a7-c8be-461b-8047-f0c97726edf1,1,38,Programmable secondary pricing structure,305,Thursday,16:00
6,b53f72f1-d162-4f47-a6af-c538db450833,29,1,Programmable secondary pricing structure,168,Wednesday,15:00
6,ba2adea1-5399-4c45-9c94-9f26f726f62e,8,43,Programmable secondary pricing structure,267,Wednesday,11:00
6,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,7,90,Programmable secondary pricing structure,502,Thursday,09:00
6,c0969d1b-26f7-4e83-9b27-3a4a0551f760,28,33,Programmable secondary pricing structure,707,Wednesday,11:00
6,c3453dc3-772c-4d3b-b535-e058788237ed,10,20,Programmable secondary pricing structure,834,Wednesday,18:00
6,c3c774e8-72c0-43bf-8075-97856dc04866,14,53,Programmable secondary pricing structure,836,Tuesday,17:00
6,c8a0eed4-ccd5-46fc-8b97-64b89728d342,1,2,Programmable secondary pricing structure,305,Friday,13:00
6,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,7,55,Programmable secondary pricing structure,502,Wednesday,16:00
6,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,18,17,Programmable secondary pricing structure,198,Friday,13:00
6,cff4ee54-8789-46e5-a995-15c0dea35275,16,51,Programmable secondary pricing structure,793,Thursday,13:00
6,d372a3ee-4ff5-48df-a5f2-7da725570f5e,12,80,Programmable secondary pricing structure,524,Monday,15:00
6,d3f82f56-4d74-4c26-a4c7-d20f153383cb,20,9,Programmable secondary pricing structure,665,Friday,11:00
6,d4fba2d9-c269-4d11-82f8-e94787f74bc1,27,55,Programmable secondary pricing structure,716,Wednesday,16:00
6,d7e101e3-1c37-4827-872a-2a9e7994aaab,7,65,Programmable secondary pricing structure,502,Thursday,13:00
6,d8e46018-304b-49b7-bb5b-d128007be5bd,29,27,Programmable secondary pricing structure,168,Friday,18:00
6,df3e4352-c037-4293-aeb8-74b7aae6fb8a,3,75,Programmable secondary pricing structure,710,Wednesday,13:00
6,e09c188d-aea7-4cf2-9bb6-6eed739db033,5,50,Programmable secondary pricing structure,747,Monday,16:00
6,e1cf4dad-91e9-442f-857c-910eccf92228,8,34,Programmable secondary pricing structure,267,Wednesday,13:00
6,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,14,65,Programmable secondary pricing structure,836,Thursday,13:00
6,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,11,6,Programmable secondary pricing structure,203,Tuesday,15:00
6,fc70f172-e0d8-4202-a83b-a8d6cc75de10,26,21,Programmable secondary pricing structure,933,Monday,09:00
6,fe8c95dc-f314-472c-a317-83d7bb76fbc9,19,93,Programmable secondary pricing structure,460,Thursday,11:00
7,0be1929c-a780-4078-9e98-6df4cf99c936,9,49,Cross-platform national adapter,627,Friday,15:00
7,0eb47436-5e7e-4cba-99f5-fad4a55378c2,14,48,Cross-platform national adapter,836,Monday,09:00
7,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,23,14,Cross-platform national adapter,600,Monday,15:00
7,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,7,77,Cross-platform national adapter,502,Thursday,13:00
7,1a544d73-a68c-4d6c-8d83-98d999716ab5,6,94,Cross-platform national adapter,231,Tuesday,17:00
7,2086fb93-7036-4127-b46f-14b11794fd56,22,52,Cross-platform national adapter,958,Wednesday,13:00
7,21f1397e-1a61-401a-bc67-1e74523bf8d8,16,68,Cross-platform national adapter,793,Wednesday,15:00
7,295c30fe-615a-4769-bade-21c7e3e975a9,21,58,Cross-platform national adapter,660,Monday,11:00
7,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,13,98,Cross-platform national adapter,727,Wednesday,08:00
7,2f638a13-eb24-4d61-ad54-7aaf0b822823,15,69,Cross-platform national adapter,663,Friday,18:00
7,309c4ad8-2776-4955-b1b5-8ab5409090ad,16,24,Cross-platform national adapter,793,Tuesday,10:00
7,449de61b-f2b5-406f-8445-17b960996d0a,2,85,Cross-platform national adapter,144,Friday,17:00
7,55a493f1-a88a-4fe2-b666-b93388223926,16,34,Cross-platform national adapter,793,Wednesday,13:00
7,57a87455-1a19-4d48-90c9-bd9040670f85,1,66,Cross-platform national adapter,305,Monday,16:00
7,5922b91c-31eb-443e-b15f-acbae8cf8831,25,1,Cross-platform national adapter,773,Wednesday,15:00
7,59424c88-808c-4285-b95a-607928e016a1,28,5,Cross-platform national adapter,707,Friday,10:00
7,61b6a185-51b2-47f0-bfa2-7c6615e9e145,26,45,Cross-platform national adapter,933,Thursday,17:00
7,6ddac491-3bfa-420a-8098-f3c741f530b6,1,64,Cross-platform national adapter,305,Monday,14:00
7,72d8246e-bd38-49b2-88c7-96f11c51f1fb,25,20,Cross-platform national adapter,773,Wednesday,18:00
7,79463069-f838-4edd-9438-cdc4c95e75a2,16,23,Cross-platform national adapter,793,Thursday,18:00
7,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,15,83,Cross-platform national adapter,663,Thursday,10:00
7,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,2,40,Cross-platform national adapter,144,Tuesday,15:00
7,80dad91e-02f0-4182-ae63-9bfe710a66b9,19,24,Cross-platform national adapter,460,Tuesday,10:00
7,8913dd3b-624d-4610-837e-ca0063075e6b,28,46,Cross-platform national adapter,707,Tuesday,12:00
7,8eb8ab26-579c-4927-8866-9f0cfb37824a,13,68,Cross-platform national adapter,727,Wednesday,15:00
7,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,13,28,Cross-platform national adapter,727,Monday,10:00
7,a12b297c-6ca7-436c-8318-08b5a05e1eea,14,82,Cross-platform national adapter,836,Thursday,15:00
7,aec9a7a7-c8be-461b-8047-f0c97726edf1,11,62,Cross-platform national adapter,203,Friday,10:00
7,b53f72f1-d162-4f47-a6af-c538db450833,10,19,Cross-platform national adapter,834,Thursday,16:00
7,ba2adea1-5399-4c45-9c94-9f26f726f62e,13,23,Cross-platform national adapter,727,Thursday,18:00
7,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,30,38,Cross-platform national adapter,735,Thursday,16:00
7,c0969d1b-26f7-4e83-9b27-3a4a0551f760,4,17,Cross-platform national adapter,541,Friday,13:00
7,c3453dc3-772c-4d3b-b535-e058788237ed,9,30,Cross-platform national adapter,627,Thursday,18:00
7,c3c774e8-72c0-43bf-8075-97856dc04866,9,62,Cross-platform national adapter,627,Friday,10:00
7,c8a0eed4-ccd5-46fc-8b97-64b89728d342,8,14,Cross-platform national adapter,267,Monday,15:00
7,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,29,18,Cross-platform national adapter,168,Friday,08:00
7,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,30,100,Cross-platform national adapter,735,Tuesday,17:00
7,cff4ee54-8789-46e5-a995-15c0dea35275,15,76,Cross-platform national adapter,663,Friday,11:00
7,d372a3ee-4ff5-48df-a5f2-7da725570f5e,23,72,Cross-platform national adapter,600,Friday,08:00
7,d3f82f56-4d74-4c26-a4c7-d20f153383cb,17,95,Cross-platform national adapter,403,Friday,12:00
7,d4fba2d9-c269-4d11-82f8-e94787f74bc1,11,96,Cross-platform national adapter,203,Thursday,16:00
7,d7e101e3-1c37-4827-872a-2a9e7994aaab,4,77,Cross-platform national adapter,541,Thursday,13:00
7,d8e46018-304b-49b7-bb5b-d128007be5bd,9,7,Cross-platform national adapter,627,Wednesday,14:00
7,df3e4352-c037-4293-aeb8-74b7aae6fb8a,3,72,Cross-platform national adapter,710,Friday,08:00
7,e09c188d-aea7-4cf2-9bb6-6eed739db033,9,12,Cross-platform national adapter,627,Tuesday,16:00
7,e1cf4dad-91e9-442f-857c-910eccf92228,12,92,Cross-platform national adapter,524,Tuesday,11:00
7,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,25,54,Cross-platform national adapter,773,Thursday,10:00
7,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,13,100,Cross-platform national adapter,727,Tuesday,17:00
7,fc70f172-e0d8-4202-a83b-a8d6cc75de10,28,96,Cross-platform national adapter,707,Thursday,16:00
7,fe8c95dc-f314-472c-a317-83d7bb76fbc9,30,13,Cross-platform national adapter,735,Wednesday,08:00
8,0be1929c-a780-4078-9e98-6df4cf99c936,30,74,Organized background forecast,735,Wednesday,13:00
8,0eb47436-5e7e-4cba-99f5-fad4a55378c2,5,71,Organized background forecast,747,Friday,17:00
8,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,6,15,Organized background forecast,231,Friday,08:00
8,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,9,61,Organized background forecast,627,Friday,15:00
8,1a544d73-a68c-4d6c-8d83-98d999716ab5,24,36,Organized background forecast,860,Friday,14:00
8,2086fb93-7036-4127-b46f-14b11794fd56,2,87,Organized background forecast,144,Friday,12:00
8,21f1397e-1a61-401a-bc67-1e74523bf8d8,12,67,Organized background forecast,524,Wednesday,14:00
8,295c30fe-615a-4769-bade-21c7e3e975a9,28,89,Organized background forecast,707,Friday,13:00
8,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,3,87,Organized background forecast,710,Friday,12:00
8,2f638a13-eb24-4d61-ad54-7aaf0b822823,13,29,Organized background forecast,727,Wednesday,13:00
8,309c4ad8-2776-4955-b1b5-8ab5409090ad,6,42,Organized background forecast,231,Tuesday,18:00
8,449de61b-f2b5-406f-8445-17b960996d0a,8,35,Organized background forecast,267,Monday,17:00
8,55a493f1-a88a-4fe2-b666-b93388223926,19,31,Organized background forecast,460,Thursday,17:00
8,57a87455-1a19-4d48-90c9-bd9040670f85,23,83,Organized background forecast,600,Thursday,10:00
8,5922b91c-31eb-443e-b15f-acbae8cf8831,8,47,Organized background forecast,267,Tuesday,17:00
8,59424c88-808c-4285-b95a-607928e016a1,16,89,Organized background forecast,793,Friday,13:00
8,61b6a185-51b2-47f0-bfa2-7c6615e9e145,21,61,Organized background forecast,660,Friday,15:00
8,6ddac491-3bfa-420a-8098-f3c741f530b6,6,3,Organized background forecast,231,Thursday,13:00
8,72d8246e-bd38-49b2-88c7-96f11c51f1fb,15,2,Organized background forecast,663,Friday,13:00
8,79463069-f838-4edd-9438-cdc4c95e75a2,5,61,Organized background forecast,747,Friday,15:00
8,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,16,100,Organized background forecast,793,Tuesday,17:00
8,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,10,14,Organized background forecast,834,Monday,15:00
8,80dad91e-02f0-4182-ae63-9bfe710a66b9,24,59,Organized background forecast,860,Thursday,11:00
8,8913dd3b-624d-4610-837e-ca0063075e6b,1,16,Organized background forecast,305,Thursday,08:00
8,8eb8ab26-579c-4927-8866-9f0cfb37824a,6,54,Organized background forecast,231,Thursday,10:00
8,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,22,48,Organized background forecast,958,Monday,09:00
8,a12b297c-6ca7-436c-8318-08b5a05e1eea,17,55,Organized background forecast,403,Wednesday,16:00
8,aec9a7a7-c8be-461b-8047-f0c97726edf1,27,59,Organized background forecast,716,Thursday,11:00
8,b53f72f1-d162-4f47-a6af-c538db450833,26,91,Organized background forecast,933,Friday,17:00
8,ba2adea1-5399-4c45-9c94-9f26f726f62e,4,16,Organized background forecast,541,Thursday,08:00
8,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,7,48,Organized background forecast,502,Monday,09:00
8,c0969d1b-26f7-4e83-9b27-3a4a0551f760,16,90,Organized background forecast,793,Thursday,09:00
8,c3453dc3-772c-4d3b-b535-e058788237ed,27,31,Organized background forecast,716,Thursday,17:00
8,c3c774e8-72c0-43bf-8075-97856dc04866,9,64,Organized background forecast,627,Monday,14:00
8,c8a0eed4-ccd5-46fc-8b97-64b89728d342,8,62,Organized background forecast,267,Friday,10:00
8,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,21,85,Organized background forecast,660,Friday,17:00
8,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,19,63,Organized background forecast,460,Friday,17:00
8,cff4ee54-8789-46e5-a995-15c0dea35275,14,81,Organized background forecast,836,Wednesday,10:00
8,d372a3ee-4ff5-48df-a5f2-7da725570f5e,22,40,Organized background forecast,958,Tuesday,15:00
8,d3f82f56-4d74-4c26-a4c7-d20f153383cb,10,42,Organized background forecast,834,Tuesday,18:00
8,d4fba2d9-c269-4d11-82f8-e94787f74bc1,21,53,Organized background forecast,660,Tuesday,17:00
8,d7e101e3-1c37-4827-872a-2a9e7994aaab,24,51,Organized background forecast,860,Thursday,13:00
8,d8e46018-304b-49b7-bb5b-d128007be5bd,21,29,Organized background forecast,660,Wednesday,13:00
8,df3e4352-c037-4293-aeb8-74b7aae6fb8a,17,25,Organized background forecast,403,Thursday,12:00
8,e09c188d-aea7-4cf2-9bb6-6eed739db033,19,78,Organized background forecast,460,Tuesday,14:00
8,e1cf4dad-91e9-442f-857c-910eccf92228,18,76,Organized background forecast,198,Friday,11:00
8,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,22,23,Organized background forecast,958,Thursday,18:00
8,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,27,40,Organized background forecast,716,Tuesday,15:00
8,fc70f172-e0d8-4202-a83b-a8d6cc75de10,27,65,Organized background forecast,716,Thursday,13:00
8,fe8c95dc-f314-472c-a317-83d7bb76fbc9,29,24,Organized background forecast,168,Tuesday,10:00
9,0be1929c-a780-4078-9e98-6df4cf99c936,24,93,De-engineered optimizing complexity,860,Thursday,11:00
9,0eb47436-5e7e-4cba-99f5-fad4a55378c2,22,53,De-engineered optimizing complexity,958,Tuesday,17:00
9,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,3,7,De-engineered optimizing complexity,710,Wednesday,14:00
9,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,17,11,De-engineered optimizing complexity,403,Monday,11:00
9,1a544d73-a68c-4d6c-8d83-98d999716ab5,10,63,De-engineered optimizing complexity,834,Friday,17:00
9,2086fb93-7036-4127-b46f-14b11794fd56,21,54,De-engineered optimizing complexity,660,Thursday,10:00
9,21f1397e-1a61-401a-bc67-1e74523bf8d8,11,45,De-engineered optimizing complexity,203,Thursday,17:00
9,295c30fe-615a-4769-bade-21c7e3e975a9,24,83,De-engineered optimizing complexity,860,Thursday,10:00
9,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,9,16,De-engineered optimizing complexity,627,Thursday,08:00
9,2f638a13-eb24-4d61-ad54-7aaf0b822823,2,73,De-engineered optimizing complexity,144,Thursday,14:00
9,309c4ad8-2776-4955-b1b5-8ab5409090ad,26,16,De-engineered optimizing complexity,933,Thursday,08:00
9,449de61b-f2b5-406f-8445-17b960996d0a,6,21,De-engineered optimizing complexity,231,Monday,09:00
9,55a493f1-a88a-4fe2-b666-b93388223926,12,68,De-engineered optimizing complexity,524,Wednesday,15:00
9,57a87455-1a19-4d48-90c9-bd9040670f85,29,89,De-engineered optimizing complexity,168,Friday,13:00
9,5922b91c-31eb-443e-b15f-acbae8cf8831,5,75,De-engineered optimizing complexity,747,Wednesday,13:00
9,59424c88-808c-4285-b95a-607928e016a1,29,11,De-engineered optimizing complexity,168,Monday,11:00
9,61b6a185-51b2-47f0-bfa2-7c6615e9e145,14,18,De-engineered optimizing complexity,836,Friday,08:00
9,6ddac491-3bfa-420a-8098-f3c741f530b6,22,76,De-engineered optimizing complexity,958,Friday,11:00
9,72d8246e-bd38-49b2-88c7-96f11c51f1fb,10,77,De-engineered optimizing complexity,834,Thursday,13:00
9,79463069-f838-4edd-9438-cdc4c95e75a2,1,39,De-engineered optimizing complexity,305,Tuesday,18:00
9,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,26,73,De-engineered optimizing complexity,933,Thursday,14:00
9,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,24,43,De-engineered optimizing complexity,860,Wednesday,11:00
9,80dad91e-02f0-4182-ae63-9bfe710a66b9,23,33,De-engineered optimizing complexity,600,Wednesday,11:00
9,8913dd3b-624d-4610-837e-ca0063075e6b,7,25,De-engineered optimizing complexity,502,Thursday,12:00
9,8eb8ab26-579c-4927-8866-9f0cfb37824a,10,98,De-engineered optimizing complexity,834,Wednesday,08:00
9,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,29,77,De-engineered optimizing complexity,168,Thursday,13:00
9,a12b297c-6ca7-436c-8318-08b5a05e1eea,7,79,De-engineered optimizing complexity,502,Wednesday,14:00
9,aec9a7a7-c8be-461b-8047-f0c97726edf1,9,6,De-engineered optimizing complexity,627,Tuesday,15:00
9,b53f72f1-d162-4f47-a6af-c538db450833,10,61,De-engineered optimizing complexity,834,Friday,15:00
9,ba2adea1-5399-4c45-9c94-9f26f726f62e,22,15,De-engineered optimizing complexity,958,Friday,08:00
9,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,25,69,De-engineered optimizing complexity,773,Friday,18:00
9,c0969d1b-26f7-4e83-9b27-3a4a0551f760,18,29,De-engineered optimizing complexity,198,Wednesday,13:00
9,c3453dc3-772c-4d3b-b535-e058788237ed,12,37,De-engineered optimizing complexity,524,Monday,17:00
9,c3c774e8-72c0-43bf-8075-97856dc04866,3,66,De-engineered optimizing complexity,710,Monday,16:00
9,c8a0eed4-ccd5-46fc-8b97-64b89728d342,25,96,De-engineered optimizing complexity,773,Thursday,16:00
9,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,4,93,De-engineered optimizing complexity,541,Thursday,11:00
9,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,17,93,De-engineered optimizing complexity,403,Thursday,11:00
9,cff4ee54-8789-46e5-a995-15c0dea35275,13,32,De-engineered optimizing complexity,727,Wednesday,11:00
9,d372a3ee-4ff5-48df-a5f2-7da725570f5e,28,19,De-engineered optimizing complexity,707,Thursday,16:00
9,d3f82f56-4d74-4c26-a4c7-d20f153383cb,17,36,De-engineered optimizing complexity,403,Friday,14:00
9,d4fba2d9-c269-4d11-82f8-e94787f74bc1,14,19,De-engineered optimizing complexity,836,Thursday,16:00
9,d7e101e3-1c37-4827-872a-2a9e7994aaab,7,62,De-engineered optimizing complexity,502,Friday,10:00
9,d8e46018-304b-49b7-bb5b-d128007be5bd,5,33,De-engineered optimizing complexity,747,Wednesday,11:00
9,df3e4352-c037-4293-aeb8-74b7aae6fb8a,18,49,De-engineered optimizing complexity,198,Friday,15:00
9,e09c188d-aea7-4cf2-9bb6-6eed739db033,6,16,De-engineered optimizing complexity,231,Thursday,08:00
9,e1cf4dad-91e9-442f-857c-910eccf92228,25,12,De-engineered optimizing complexity,773,Tuesday,16:00
9,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,5,78,De-engineered optimizing complexity,747,Tuesday,14:00
9,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,26,94,De-engineered optimizing complexity,933,Tuesday,17:00
9,fc70f172-e0d8-4202-a83b-a8d6cc75de10,4,40,De-engineered optimizing complexity,541,Tuesday,15:00
9,fe8c95dc-f314-472c-a317-83d7bb76fbc9,11,100,De-engineered optimizing complexity,203,Tuesday,17:00
10,0be1929c-a780-4078-9e98-6df4cf99c936,16,43,Diverse zero-defect protocol,793,Wednesday,11:00
10,0eb47436-5e7e-4cba-99f5-fad4a55378c2,8,16,Diverse zero-defect protocol,267,Thursday,08:00
10,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,17,57,Diverse zero-defect protocol,403,Thursday,11:00
10,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,3,20,Diverse zero-defect protocol,710,Wednesday,18:00
10,1a544d73-a68c-4d6c-8d83-98d999716ab5,21,90,Diverse zero-defect protocol,660,Thursday,09:00
10,2086fb93-7036-4127-b46f-14b11794fd56,18,81,Diverse zero-defect protocol,198,Wednesday,10:00
10,21f1397e-1a61-401a-bc67-1e74523bf8d8,21,79,Diverse zero-defect protocol,660,Wednesday,14:00
10,295c30fe-615a-4769-bade-21c7e3e975a9,24,98,Diverse zero-defect protocol,860,Wednesday,08:00
10,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,7,63,Diverse zero-defect protocol,502,Friday,17:00
10,2f638a13-eb24-4d61-ad54-7aaf0b822823,10,53,Diverse zero-defect protocol,834,Tuesday,17:00
10,309c4ad8-2776-4955-b1b5-8ab5409090ad,6,5,Diverse zero-defect protocol,231,Friday,10:00
10,449de61b-f2b5-406f-8445-17b960996d0a,1,27,Diverse zero-defect protocol,305,Friday,18:00
10,55a493f1-a88a-4fe2-b666-b93388223926,13,70,Diverse zero-defect protocol,727,Friday,16:00
10,57a87455-1a19-4d48-90c9-bd9040670f85,15,15,Diverse zero-defect protocol,663,Friday,08:00
10,5922b91c-31eb-443e-b15f-acbae8cf8831,6,52,Diverse zero-defect protocol,231,Wednesday,13:00
10,59424c88-808c-4285-b95a-607928e016a1,1,68,Diverse zero-defect protocol,305,Wednesday,15:00
10,61b6a185-51b2-47f0-bfa2-7c6615e9e145,7,37,Diverse zero-defect protocol,502,Monday,17:00
10,6ddac491-3bfa-420a-8098-f3c741f530b6,27,92,Diverse zero-defect protocol,716,Tuesday,11:00
10,72d8246e-bd38-49b2-88c7-96f11c51f1fb,19,66,Diverse zero-defect protocol,460,Monday,16:00
10,79463069-f838-4edd-9438-cdc4c95e75a2,10,21,Diverse zero-defect protocol,834,Monday,09:00
10,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,28,99,Diverse zero-defect protocol,707,Wednesday,18:00
10,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,2,65,Diverse zero-defect protocol,144,Thursday,13:00
10,80dad91e-02f0-4182-ae63-9bfe710a66b9,29,92,Diverse zero-defect protocol,168,Tuesday,11:00
10,8913dd3b-624d-4610-837e-ca0063075e6b,22,21,Diverse zero-defect protocol,958,Monday,09:00
10,8eb8ab26-579c-4927-8866-9f0cfb37824a,25,62,Diverse zero-defect protocol,773,Friday,10:00
10,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,8,59,Diverse zero-defect protocol,267,Thursday,11:00
10,a12b297c-6ca7-436c-8318-08b5a05e1eea,25,68,Diverse zero-defect protocol,773,Wednesday,15:00
10,aec9a7a7-c8be-461b-8047-f0c97726edf1,18,7,Diverse zero-defect protocol,198,Wednesday,14:00
10,b53f72f1-d162-4f47-a6af-c538db450833,20,53,Diverse zero-defect protocol,665,Tuesday,17:00
10,ba2adea1-5399-4c45-9c94-9f26f726f62e,28,17,Diverse zero-defect protocol,707,Friday,13:00
10,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,23,10,Diverse zero-defect protocol,600,Friday,15:00
10,c0969d1b-26f7-4e83-9b27-3a4a0551f760,14,7,Diverse zero-defect protocol,836,Wednesday,14:00
10,c3453dc3-772c-4d3b-b535-e058788237ed,3,59,Diverse zero-defect protocol,710,Thursday,11:00
10,c3c774e8-72c0-43bf-8075-97856dc04866,24,69,Diverse zero-defect protocol,860,Friday,18:00
10,c8a0eed4-ccd5-46fc-8b97-64b89728d342,17,54,Diverse zero-defect protocol,403,Thursday,10:00
10,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,29,63,Diverse zero-defect protocol,168,Friday,17:00
10,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,14,10,Diverse zero-defect protocol,836,Friday,15:00
10,cff4ee54-8789-46e5-a995-15c0dea35275,27,57,Diverse zero-defect protocol,716,Thursday,11:00
10,d372a3ee-4ff5-48df-a5f2-7da725570f5e,6,100,Diverse zero-defect protocol,231,Tuesday,17:00
10,d3f82f56-4d74-4c26-a4c7-d20f153383cb,25,60,Diverse zero-defect protocol,773,Friday,10:00
10,d4fba2d9-c269-4d11-82f8-e94787f74bc1,19,26,Diverse zero-defect protocol,460,Thursday,15:00
10,d7e101e3-1c37-4827-872a-2a9e7994aaab,2,44,Diverse zero-defect protocol,144,Thursday,15:00
10,d8e46018-304b-49b7-bb5b-d128007be5bd,13,52,Diverse zero-defect protocol,727,Wednesday,13:00
10,df3e4352-c037-4293-aeb8-74b7aae6fb8a,3,74,Diverse zero-defect protocol,710,Wednesday,13:00
10,e09c188d-aea7-4cf2-9bb6-6eed739db033,30,27,Diverse zero-defect protocol,735,Friday,18:00
10,e1cf4dad-91e9-442f-857c-910eccf92228,23,27,Diverse zero-defect protocol,600,Friday,18:00
10,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,18,93,Diverse zero-defect protocol,198,Thursday,11:00
10,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,9,60,Diverse zero-defect protocol,627,Friday,10:00
